year,gennme,state,halfyear,totalRX
2014,Albuterol Sulfate/Ipratropium Bromide,VA,1,15564
2014,Arformoterol Tartrate,VA,1,987
2014,Formoterol Fumarate,VA,1,569
2014,Indacaterol Maleate,VA,1,20
2014,Roflumilast,VA,1,499
2014,Aclidinium Bromide,VA,2,1063
2014,Albuterol Sulfate/Ipratropium Bromide,VA,2,15963
2014,Arformoterol Tartrate,VA,2,899
2014,Formoterol Fumarate,VA,2,597
2014,Indacaterol Maleate,VA,2,20
2014,Roflumilast,VA,2,584
2014,Aclidinium Bromide,VT,1,35
2014,Albuterol Sulfate/Ipratropium Bromide,VT,1,2290
2014,Arformoterol Tartrate,VT,1,30
2014,Formoterol Fumarate,VT,1,70
2014,Indacaterol Maleate,VT,1,20
2014,Roflumilast,VT,1,104
2014,Aclidinium Bromide,VT,2,49
2014,Albuterol Sulfate/Ipratropium Bromide,VT,2,1766
2014,Arformoterol Tartrate,VT,2,43
2014,Formoterol Fumarate,VT,2,50
2014,Indacaterol Maleate,VT,2,20
2014,Roflumilast,VT,2,75
2014,Aclidinium Bromide,WA,1,1155
2014,Albuterol Sulfate/Ipratropium Bromide,WA,1,8573
2014,Arformoterol Tartrate,WA,1,80
2014,Formoterol Fumarate,WA,1,290
2014,Indacaterol Maleate,WA,1,20
2014,Roflumilast,WA,1,195
2014,Aclidinium Bromide,WA,2,2702
2014,Albuterol Sulfate/Ipratropium Bromide,WA,2,14519
2014,Arformoterol Tartrate,WA,2,92
2014,Formoterol Fumarate,WA,2,448
2014,Indacaterol Maleate,WA,2,30
2014,Roflumilast,WA,2,263
2014,Aclidinium Bromide,WI,1,249
2014,Albuterol Sulfate/Ipratropium Bromide,WI,1,19473
2014,Arformoterol Tartrate,WI,1,507
2014,Formoterol Fumarate,WI,1,856
2014,Indacaterol Maleate,WI,1,20
2014,Roflumilast,WI,1,685
2014,Aclidinium Bromide,WI,2,301
2014,Albuterol Sulfate/Ipratropium Bromide,WI,2,20363
2014,Arformoterol Tartrate,WI,2,486
2014,Formoterol Fumarate,WI,2,836
2014,Roflumilast,WI,2,857
2014,Aclidinium Bromide,WV,1,323
2014,Albuterol Sulfate/Ipratropium Bromide,WV,1,6375
2014,Arformoterol Tartrate,WV,1,402
2014,Formoterol Fumarate,WV,1,182
2014,Roflumilast,WV,1,431
2014,Aclidinium Bromide,WV,2,468
2014,Albuterol Sulfate/Ipratropium Bromide,WV,2,8632
2014,Arformoterol Tartrate,WV,2,457
2014,Formoterol Fumarate,WV,2,228
2014,Roflumilast,WV,2,521
2014,Aclidinium Bromide,WY,1,20
2014,Albuterol Sulfate/Ipratropium Bromide,WY,1,965
2014,Arformoterol Tartrate,WY,1,113
2014,Formoterol Fumarate,WY,1,57
2014,Roflumilast,WY,1,24
2014,Aclidinium Bromide,WY,2,40
2014,Albuterol Sulfate/Ipratropium Bromide,WY,2,1077
2014,Arformoterol Tartrate,WY,2,129
2014,Formoterol Fumarate,WY,2,60
2014,Roflumilast,WY,2,23
2015,Aclidinium Bromide,AK,1,28
2015,Albuterol Sulfate/Ipratropium Bromide,AK,1,1698
2015,Arformoterol Tartrate,AK,1,30
2015,Formoterol Fumarate,AK,1,30
2015,Roflumilast,AK,1,79
2015,Aclidinium Bromide,AK,2,57
2015,Albuterol Sulfate/Ipratropium Bromide,AK,2,1708
2015,Arformoterol Tartrate,AK,2,40
2015,Formoterol Fumarate,AK,2,60
2015,Roflumilast,AK,2,81
2015,Aclidinium Bromide,AL,1,62
2015,Albuterol Sulfate/Ipratropium Bromide,AL,1,11838
2015,Arformoterol Tartrate,AL,1,1120
2015,Formoterol Fumarate,AL,1,749
2015,Indacaterol Maleate,AL,1,10
2015,Roflumilast,AL,1,779
2015,Aclidinium Bromide,AL,2,70
2015,Albuterol Sulfate/Ipratropium Bromide,AL,2,10209
2015,Arformoterol Tartrate,AL,2,1034
2015,Formoterol Fumarate,AL,2,622
2015,Roflumilast,AL,2,816
2015,Aclidinium Bromide,AR,1,245
2015,Albuterol Sulfate/Ipratropium Bromide,AR,1,2832
2015,Arformoterol Tartrate,AR,1,103
2015,Formoterol Fumarate,AR,1,135
2015,Indacaterol Maleate,AR,1,20
2015,Roflumilast,AR,1,131
2015,Aclidinium Bromide,AR,2,272
2015,Albuterol Sulfate/Ipratropium Bromide,AR,2,2747
2015,Arformoterol Tartrate,AR,2,109
2015,Formoterol Fumarate,AR,2,109
2015,Indacaterol Maleate,AR,2,20
2015,Roflumilast,AR,2,143
2015,Aclidinium Bromide,AZ,1,1016
2015,Albuterol Sulfate/Ipratropium Bromide,AZ,1,13258
2015,Arformoterol Tartrate,AZ,1,175
2015,Formoterol Fumarate,AZ,1,313
2015,Roflumilast,AZ,1,259
2015,Aclidinium Bromide,AZ,2,1039
2015,Albuterol Sulfate/Ipratropium Bromide,AZ,2,12764
2015,Arformoterol Tartrate,AZ,2,194
2015,Formoterol Fumarate,AZ,2,395
2015,Indacaterol Maleate,AZ,2,20
2015,Roflumilast,AZ,2,254
2015,Aclidinium Bromide,CA,1,4996
2015,Albuterol Sulfate/Ipratropium Bromide,CA,1,53700
2015,Arformoterol Tartrate,CA,1,263
2015,Formoterol Fumarate,CA,1,565
2015,Indacaterol Maleate,CA,1,40
2015,Roflumilast,CA,1,1265
2015,Aclidinium Bromide,CA,2,6739
2015,Albuterol Sulfate/Ipratropium Bromide,CA,2,55240
2015,Arformoterol Tartrate,CA,2,259
2015,Formoterol Fumarate,CA,2,592
2015,Indacaterol Maleate,CA,2,30
2015,Roflumilast,CA,2,1358
2015,Aclidinium Bromide,CO,1,156
2015,Albuterol Sulfate/Ipratropium Bromide,CO,1,11255
2015,Arformoterol Tartrate,CO,1,53
2015,Formoterol Fumarate,CO,1,160
2015,Indacaterol Maleate,CO,1,20
2015,Roflumilast,CO,1,297
2015,Aclidinium Bromide,CO,2,163
2015,Albuterol Sulfate/Ipratropium Bromide,CO,2,10615
2015,Arformoterol Tartrate,CO,2,63
2015,Formoterol Fumarate,CO,2,173
2015,Indacaterol Maleate,CO,2,10
2015,Roflumilast,CO,2,236
2015,Aclidinium Bromide,CT,1,534
2015,Albuterol Sulfate/Ipratropium Bromide,CT,1,12672
2015,Arformoterol Tartrate,CT,1,625
2015,Formoterol Fumarate,CT,1,264
2015,Indacaterol Maleate,CT,1,20
2015,Roflumilast,CT,1,587
2015,Aclidinium Bromide,CT,2,415
2015,Albuterol Sulfate/Ipratropium Bromide,CT,2,12815
2015,Arformoterol Tartrate,CT,2,659
2015,Formoterol Fumarate,CT,2,257
2015,Indacaterol Maleate,CT,2,10
2015,Roflumilast,CT,2,634
2015,Aclidinium Bromide,DC,1,40
2015,Albuterol Sulfate/Ipratropium Bromide,DC,1,2096
2015,Arformoterol Tartrate,DC,1,50
2015,Formoterol Fumarate,DC,1,267
2015,Roflumilast,DC,1,50
2015,Aclidinium Bromide,DC,2,100
2015,Albuterol Sulfate/Ipratropium Bromide,DC,2,2219
2015,Arformoterol Tartrate,DC,2,60
2015,Formoterol Fumarate,DC,2,284
2015,Roflumilast,DC,2,90
2015,Aclidinium Bromide,DE,1,60
2015,Albuterol Sulfate/Ipratropium Bromide,DE,1,1687
2015,Arformoterol Tartrate,DE,1,60
2015,Formoterol Fumarate,DE,1,70
2015,Roflumilast,DE,1,111
2015,Aclidinium Bromide,DE,2,40
2015,Albuterol Sulfate/Ipratropium Bromide,DE,2,1783
2015,Arformoterol Tartrate,DE,2,50
2015,Formoterol Fumarate,DE,2,63
2015,Roflumilast,DE,2,117
2015,Aclidinium Bromide,FL,1,289
2015,Albuterol Sulfate/Ipratropium Bromide,FL,1,8642
2015,Arformoterol Tartrate,FL,1,260
2015,Formoterol Fumarate,FL,1,200
2015,Indacaterol Maleate,FL,1,20
2015,Roflumilast,FL,1,2627
2015,Aclidinium Bromide,FL,2,261
2015,Albuterol Sulfate/Ipratropium Bromide,FL,2,13510
2015,Arformoterol Tartrate,FL,2,284
2015,Formoterol Fumarate,FL,2,198
2015,Roflumilast,FL,2,2526
2015,Aclidinium Bromide,GA,1,694
2015,Albuterol Sulfate/Ipratropium Bromide,GA,1,11588
2015,Arformoterol Tartrate,GA,1,79
2015,Formoterol Fumarate,GA,1,199
2015,Indacaterol Maleate,GA,1,20
2015,Roflumilast,GA,1,564
2015,Aclidinium Bromide,GA,2,711
2015,Albuterol Sulfate/Ipratropium Bromide,GA,2,12964
2015,Arformoterol Tartrate,GA,2,96
2015,Formoterol Fumarate,GA,2,220
2015,Indacaterol Maleate,GA,2,20
2015,Roflumilast,GA,2,590
2015,Aclidinium Bromide,HI,1,305
2015,Albuterol Sulfate/Ipratropium Bromide,HI,1,2812
2015,Arformoterol Tartrate,HI,1,40
2015,Formoterol Fumarate,HI,1,60
2015,Roflumilast,HI,1,38
2015,Aclidinium Bromide,HI,2,305
2015,Albuterol Sulfate/Ipratropium Bromide,HI,2,2852
2015,Arformoterol Tartrate,HI,2,40
2015,Formoterol Fumarate,HI,2,76
2015,Roflumilast,HI,2,43
2015,Aclidinium Bromide,IA,1,204
2015,Albuterol Sulfate/Ipratropium Bromide,IA,1,9957
2015,Arformoterol Tartrate,IA,1,738
2015,Formoterol Fumarate,IA,1,195
2015,Roflumilast,IA,1,267
2015,Aclidinium Bromide,IA,2,186
2015,Albuterol Sulfate/Ipratropium Bromide,IA,2,10025
2015,Arformoterol Tartrate,IA,2,729
2015,Formoterol Fumarate,IA,2,231
2015,Roflumilast,IA,2,309
2015,Aclidinium Bromide,ID,1,42
2015,Albuterol Sulfate/Ipratropium Bromide,ID,1,3557
2015,Arformoterol Tartrate,ID,1,345
2015,Formoterol Fumarate,ID,1,284
2015,Roflumilast,ID,1,87
2015,Aclidinium Bromide,ID,2,45
2015,Albuterol Sulfate/Ipratropium Bromide,ID,2,3448
2015,Arformoterol Tartrate,ID,2,409
2015,Formoterol Fumarate,ID,2,316
2015,Roflumilast,ID,2,133
2015,Aclidinium Bromide,IL,1,503
2015,Albuterol Sulfate/Ipratropium Bromide,IL,1,23077
2015,Arformoterol Tartrate,IL,1,1870
2015,Formoterol Fumarate,IL,1,931
2015,Indacaterol Maleate,IL,1,10
2015,Roflumilast,IL,1,237
2015,Aclidinium Bromide,IL,2,5818
2015,Albuterol Sulfate/Ipratropium Bromide,IL,2,31237
2015,Arformoterol Tartrate,IL,2,1706
2015,Formoterol Fumarate,IL,2,893
2015,Indacaterol Maleate,IL,2,20
2015,Roflumilast,IL,2,509
2015,Aclidinium Bromide,IN,1,443
2015,Albuterol Sulfate/Ipratropium Bromide,IN,1,17050
2015,Arformoterol Tartrate,IN,1,1330
2015,Formoterol Fumarate,IN,1,766
2015,Roflumilast,IN,1,667
2015,Aclidinium Bromide,IN,2,712
2015,Albuterol Sulfate/Ipratropium Bromide,IN,2,21089
2015,Arformoterol Tartrate,IN,2,1413
2015,Formoterol Fumarate,IN,2,734
2015,Roflumilast,IN,2,967
2015,Aclidinium Bromide,KS,1,213
2015,Albuterol Sulfate/Ipratropium Bromide,KS,1,5694
2015,Arformoterol Tartrate,KS,1,641
2015,Formoterol Fumarate,KS,1,175
2015,Roflumilast,KS,1,456
2015,Aclidinium Bromide,KS,2,133
2015,Albuterol Sulfate/Ipratropium Bromide,KS,2,4651
2015,Arformoterol Tartrate,KS,2,523
2015,Formoterol Fumarate,KS,2,119
2015,Roflumilast,KS,2,480
2015,Aclidinium Bromide,KY,1,13233
2015,Albuterol Sulfate/Ipratropium Bromide,KY,1,23777
2015,Arformoterol Tartrate,KY,1,107
2015,Formoterol Fumarate,KY,1,437
2015,Roflumilast,KY,1,1727
2015,Aclidinium Bromide,KY,2,11996
2015,Albuterol Sulfate/Ipratropium Bromide,KY,2,22245
2015,Arformoterol Tartrate,KY,2,98
2015,Formoterol Fumarate,KY,2,418
2015,Roflumilast,KY,2,844
2015,Aclidinium Bromide,LA,1,1312
2015,Albuterol Sulfate/Ipratropium Bromide,LA,1,11546
2015,Arformoterol Tartrate,LA,1,149
2015,Formoterol Fumarate,LA,1,126
2015,Roflumilast,LA,1,857
2015,Aclidinium Bromide,LA,2,1553
2015,Albuterol Sulfate/Ipratropium Bromide,LA,2,9324
2015,Arformoterol Tartrate,LA,2,98
2015,Formoterol Fumarate,LA,2,144
2015,Indacaterol Maleate,LA,2,20
2015,Roflumilast,LA,2,586
2015,Aclidinium Bromide,MA,1,815
2015,Albuterol Sulfate/Ipratropium Bromide,MA,1,12019
2015,Arformoterol Tartrate,MA,1,300
2015,Formoterol Fumarate,MA,1,424
2015,Indacaterol Maleate,MA,1,20
2015,Roflumilast,MA,1,474
2015,Aclidinium Bromide,MA,2,855
2015,Albuterol Sulfate/Ipratropium Bromide,MA,2,11572
2015,Arformoterol Tartrate,MA,2,265
2015,Formoterol Fumarate,MA,2,448
2015,Indacaterol Maleate,MA,2,10
2015,Roflumilast,MA,2,567
2015,Aclidinium Bromide,MD,1,337
2015,Albuterol Sulfate/Ipratropium Bromide,MD,1,15154
2015,Arformoterol Tartrate,MD,1,80
2015,Formoterol Fumarate,MD,1,397
2015,Roflumilast,MD,1,219
2015,Aclidinium Bromide,MD,2,307
2015,Albuterol Sulfate/Ipratropium Bromide,MD,2,15831
2015,Arformoterol Tartrate,MD,2,80
2015,Formoterol Fumarate,MD,2,416
2015,Indacaterol Maleate,MD,2,20
2015,Roflumilast,MD,2,249
2015,Aclidinium Bromide,ME,1,57
2015,Albuterol Sulfate/Ipratropium Bromide,ME,1,4017
2015,Arformoterol Tartrate,ME,1,90
2015,Formoterol Fumarate,ME,1,149
2015,Indacaterol Maleate,ME,1,20
2015,Roflumilast,ME,1,168
2015,Aclidinium Bromide,ME,2,83
2015,Albuterol Sulfate/Ipratropium Bromide,ME,2,4007
2015,Arformoterol Tartrate,ME,2,110
2015,Formoterol Fumarate,ME,2,142
2015,Indacaterol Maleate,ME,2,20
2015,Roflumilast,ME,2,154
2015,Aclidinium Bromide,MI,1,9306
2015,Albuterol Sulfate/Ipratropium Bromide,MI,1,15034
2015,Arformoterol Tartrate,MI,1,278
2015,Formoterol Fumarate,MI,1,503
2015,Indacaterol Maleate,MI,1,20
2015,Roflumilast,MI,1,486
2015,Aclidinium Bromide,MI,2,10718
2015,Albuterol Sulfate/Ipratropium Bromide,MI,2,14494
2015,Arformoterol Tartrate,MI,2,265
2015,Formoterol Fumarate,MI,2,498
2015,Indacaterol Maleate,MI,2,20
2015,Roflumilast,MI,2,477
2015,Aclidinium Bromide,MN,1,172
2015,Albuterol Sulfate/Ipratropium Bromide,MN,1,17185
2015,Arformoterol Tartrate,MN,1,721
2015,Formoterol Fumarate,MN,1,486
2015,Roflumilast,MN,1,139
2015,Aclidinium Bromide,MN,2,132
2015,Albuterol Sulfate/Ipratropium Bromide,MN,2,17364
2015,Arformoterol Tartrate,MN,2,696
2015,Formoterol Fumarate,MN,2,420
2015,Roflumilast,MN,2,174
2015,Aclidinium Bromide,MO,1,469
2015,Albuterol Sulfate/Ipratropium Bromide,MO,1,22764
2015,Arformoterol Tartrate,MO,1,349
2015,Formoterol Fumarate,MO,1,929
2015,Indacaterol Maleate,MO,1,20
2015,Roflumilast,MO,1,2481
2015,Aclidinium Bromide,MO,2,423
2015,Albuterol Sulfate/Ipratropium Bromide,MO,2,22804
2015,Arformoterol Tartrate,MO,2,385
2015,Formoterol Fumarate,MO,2,985
2015,Indacaterol Maleate,MO,2,10
2015,Roflumilast,MO,2,2514
2015,Aclidinium Bromide,MS,1,50
2015,Albuterol Sulfate/Ipratropium Bromide,MS,1,4147
2015,Arformoterol Tartrate,MS,1,80
2015,Formoterol Fumarate,MS,1,120
2015,Roflumilast,MS,1,131
2015,Aclidinium Bromide,MS,2,90
2015,Albuterol Sulfate/Ipratropium Bromide,MS,2,4206
2015,Arformoterol Tartrate,MS,2,80
2015,Formoterol Fumarate,MS,2,103
2015,Roflumilast,MS,2,191
2015,Aclidinium Bromide,MT,1,20
2015,Albuterol Sulfate/Ipratropium Bromide,MT,1,2822
2015,Arformoterol Tartrate,MT,1,196
2015,Formoterol Fumarate,MT,1,126
2015,Indacaterol Maleate,MT,1,10
2015,Roflumilast,MT,1,67
2015,Aclidinium Bromide,MT,2,20
2015,Albuterol Sulfate/Ipratropium Bromide,MT,2,2561
2015,Arformoterol Tartrate,MT,2,168
2015,Formoterol Fumarate,MT,2,111
2015,Roflumilast,MT,2,76
2015,Aclidinium Bromide,NC,1,447
2015,Albuterol Sulfate/Ipratropium Bromide,NC,1,16956
2015,Arformoterol Tartrate,NC,1,325
2015,Formoterol Fumarate,NC,1,444
2015,Indacaterol Maleate,NC,1,20
2015,Roflumilast,NC,1,1245
2015,Aclidinium Bromide,NC,2,425
2015,Albuterol Sulfate/Ipratropium Bromide,NC,2,18751
2015,Arformoterol Tartrate,NC,2,385
2015,Formoterol Fumarate,NC,2,457
2015,Indacaterol Maleate,NC,2,10
2015,Roflumilast,NC,2,1357
2015,Aclidinium Bromide,NE,1,52
2015,Albuterol Sulfate/Ipratropium Bromide,NE,1,2046
2015,Arformoterol Tartrate,NE,1,246
2015,Formoterol Fumarate,NE,1,40
2015,Roflumilast,NE,1,161
2015,Aclidinium Bromide,NE,2,37
2015,Albuterol Sulfate/Ipratropium Bromide,NE,2,1943
2015,Arformoterol Tartrate,NE,2,168
2015,Formoterol Fumarate,NE,2,40
2015,Roflumilast,NE,2,174
2015,Aclidinium Bromide,NH,1,222
2015,Albuterol Sulfate/Ipratropium Bromide,NH,1,3208
2015,Arformoterol Tartrate,NH,1,129
2015,Formoterol Fumarate,NH,1,90
2015,Roflumilast,NH,1,46
2015,Aclidinium Bromide,NH,2,350
2015,Albuterol Sulfate/Ipratropium Bromide,NH,2,3603
2015,Arformoterol Tartrate,NH,2,161
2015,Formoterol Fumarate,NH,2,110
2015,Roflumilast,NH,2,52
2015,Aclidinium Bromide,NJ,1,1573
2015,Albuterol Sulfate/Ipratropium Bromide,NJ,1,15005
2015,Arformoterol Tartrate,NJ,1,223
2015,Formoterol Fumarate,NJ,1,500
2015,Roflumilast,NJ,1,321
2015,Aclidinium Bromide,NJ,2,1311
2015,Albuterol Sulfate/Ipratropium Bromide,NJ,2,15490
2015,Arformoterol Tartrate,NJ,2,239
2015,Formoterol Fumarate,NJ,2,486
2015,Roflumilast,NJ,2,350
2015,Aclidinium Bromide,NM,1,556
2015,Albuterol Sulfate/Ipratropium Bromide,NM,1,3835
2015,Arformoterol Tartrate,NM,1,45
2015,Formoterol Fumarate,NM,1,123
2015,Roflumilast,NM,1,77
2015,Aclidinium Bromide,NM,2,602
2015,Albuterol Sulfate/Ipratropium Bromide,NM,2,3457
2015,Arformoterol Tartrate,NM,2,40
2015,Formoterol Fumarate,NM,2,153
2015,Roflumilast,NM,2,44
2015,Aclidinium Bromide,NV,1,307
2015,Albuterol Sulfate/Ipratropium Bromide,NV,1,6700
2015,Arformoterol Tartrate,NV,1,70
2015,Formoterol Fumarate,NV,1,170
2015,Indacaterol Maleate,NV,1,20
2015,Roflumilast,NV,1,326
2015,Aclidinium Bromide,NV,2,585
2015,Albuterol Sulfate/Ipratropium Bromide,NV,2,6528
2015,Arformoterol Tartrate,NV,2,61
2015,Formoterol Fumarate,NV,2,174
2015,Indacaterol Maleate,NV,2,20
2015,Roflumilast,NV,2,363
2015,Aclidinium Bromide,NY,1,4633
2015,Albuterol Sulfate/Ipratropium Bromide,NY,1,51256
2015,Arformoterol Tartrate,NY,1,1810
2015,Formoterol Fumarate,NY,1,3065
2015,Indacaterol Maleate,NY,1,20
2015,Roflumilast,NY,1,1801
2015,Aclidinium Bromide,NY,2,4072
2015,Albuterol Sulfate/Ipratropium Bromide,NY,2,44050
2015,Arformoterol Tartrate,NY,2,1855
2015,Formoterol Fumarate,NY,2,2476
2015,Indacaterol Maleate,NY,2,20
2015,Roflumilast,NY,2,1726
2015,Aclidinium Bromide,OH,1,20244
2015,Albuterol Sulfate/Ipratropium Bromide,OH,1,45073
2015,Arformoterol Tartrate,OH,1,1202
2015,Formoterol Fumarate,OH,1,1983
2015,Indacaterol Maleate,OH,1,20
2015,Roflumilast,OH,1,3683
2015,Aclidinium Bromide,OH,2,34506
2015,Albuterol Sulfate/Ipratropium Bromide,OH,2,46881
2015,Arformoterol Tartrate,OH,2,1268
2015,Formoterol Fumarate,OH,2,1988
2015,Indacaterol Maleate,OH,2,30
2015,Roflumilast,OH,2,3830
2015,Aclidinium Bromide,OK,1,32
2015,Albuterol Sulfate/Ipratropium Bromide,OK,1,9027
2015,Arformoterol Tartrate,OK,1,1011
2015,Formoterol Fumarate,OK,1,121
2015,Roflumilast,OK,1,136
2015,Aclidinium Bromide,OK,2,40
2015,Albuterol Sulfate/Ipratropium Bromide,OK,2,9671
2015,Arformoterol Tartrate,OK,2,1462
2015,Formoterol Fumarate,OK,2,141
2015,Roflumilast,OK,2,122
2015,Aclidinium Bromide,OR,1,693
2015,Albuterol Sulfate/Ipratropium Bromide,OR,1,15903
2015,Arformoterol Tartrate,OR,1,228
2015,Formoterol Fumarate,OR,1,298
2015,Indacaterol Maleate,OR,1,20
2015,Roflumilast,OR,1,254
2015,Aclidinium Bromide,OR,2,602
2015,Albuterol Sulfate/Ipratropium Bromide,OR,2,12026
2015,Arformoterol Tartrate,OR,2,184
2015,Formoterol Fumarate,OR,2,240
2015,Indacaterol Maleate,OR,2,20
2015,Roflumilast,OR,2,233
2015,Aclidinium Bromide,PA,1,2802
2015,Albuterol Sulfate/Ipratropium Bromide,PA,1,21744
2015,Arformoterol Tartrate,PA,1,555
2015,Formoterol Fumarate,PA,1,386
2015,Indacaterol Maleate,PA,1,10
2015,Roflumilast,PA,1,1502
2015,Aclidinium Bromide,PA,2,3154
2015,Albuterol Sulfate/Ipratropium Bromide,PA,2,25263
2015,Arformoterol Tartrate,PA,2,528
2015,Formoterol Fumarate,PA,2,358
2015,Roflumilast,PA,2,1603
2015,Aclidinium Bromide,RI,1,20
2015,Albuterol Sulfate/Ipratropium Bromide,RI,1,314
2015,Formoterol Fumarate,RI,1,30
2015,Roflumilast,RI,1,20
2015,Aclidinium Bromide,RI,2,10
2015,Albuterol Sulfate/Ipratropium Bromide,RI,2,229
2015,Formoterol Fumarate,RI,2,40
2015,Roflumilast,RI,2,60
2015,Aclidinium Bromide,SC,1,763
2015,Albuterol Sulfate/Ipratropium Bromide,SC,1,5290
2015,Arformoterol Tartrate,SC,1,81
2015,Formoterol Fumarate,SC,1,176
2015,Indacaterol Maleate,SC,1,30
2015,Roflumilast,SC,1,234
2015,Aclidinium Bromide,SC,2,1052
2015,Albuterol Sulfate/Ipratropium Bromide,SC,2,5058
2015,Arformoterol Tartrate,SC,2,120
2015,Formoterol Fumarate,SC,2,205
2015,Indacaterol Maleate,SC,2,20
2015,Roflumilast,SC,2,289
2015,Aclidinium Bromide,SD,1,20
2015,Albuterol Sulfate/Ipratropium Bromide,SD,1,1684
2015,Arformoterol Tartrate,SD,1,225
2015,Formoterol Fumarate,SD,1,40
2015,Roflumilast,SD,1,32
2015,Aclidinium Bromide,SD,2,10
2015,Albuterol Sulfate/Ipratropium Bromide,SD,2,1966
2015,Arformoterol Tartrate,SD,2,317
2015,Formoterol Fumarate,SD,2,40
2015,Roflumilast,SD,2,62
2015,Aclidinium Bromide,TN,1,148
2015,Albuterol Sulfate/Ipratropium Bromide,TN,1,16711
2015,Arformoterol Tartrate,TN,1,1694
2015,Formoterol Fumarate,TN,1,1084
2015,Indacaterol Maleate,TN,1,20
2015,Roflumilast,TN,1,364
2015,Aclidinium Bromide,TN,2,111
2015,Albuterol Sulfate/Ipratropium Bromide,TN,2,18694
2015,Arformoterol Tartrate,TN,2,2158
2015,Formoterol Fumarate,TN,2,1346
2015,Indacaterol Maleate,TN,2,20
2015,Roflumilast,TN,2,378
2015,Aclidinium Bromide,TX,1,757
2015,Albuterol Sulfate/Ipratropium Bromide,TX,1,21928
2015,Arformoterol Tartrate,TX,1,207
2015,Formoterol Fumarate,TX,1,601
2015,Indacaterol Maleate,TX,1,20
2015,Roflumilast,TX,1,1857
2015,Aclidinium Bromide,TX,2,538
2015,Albuterol Sulfate/Ipratropium Bromide,TX,2,19735
2015,Arformoterol Tartrate,TX,2,115
2015,Formoterol Fumarate,TX,2,521
2015,Indacaterol Maleate,TX,2,10
2015,Roflumilast,TX,2,1836
2015,Aclidinium Bromide,UT,1,691
2015,Albuterol Sulfate/Ipratropium Bromide,UT,1,2301
2015,Arformoterol Tartrate,UT,1,145
2015,Formoterol Fumarate,UT,1,64
2015,Roflumilast,UT,1,272
2015,Aclidinium Bromide,UT,2,597
2015,Albuterol Sulfate/Ipratropium Bromide,UT,2,2161
2015,Arformoterol Tartrate,UT,2,151
2015,Formoterol Fumarate,UT,2,63
2015,Roflumilast,UT,2,220
2015,Aclidinium Bromide,VA,1,1377
2015,Albuterol Sulfate/Ipratropium Bromide,VA,1,15727
2015,Arformoterol Tartrate,VA,1,1047
2015,Formoterol Fumarate,VA,1,625
2015,Indacaterol Maleate,VA,1,20
2015,Roflumilast,VA,1,550
2015,Aclidinium Bromide,VA,2,1275
2015,Albuterol Sulfate/Ipratropium Bromide,VA,2,16104
2015,Arformoterol Tartrate,VA,2,1010
2015,Formoterol Fumarate,VA,2,644
2015,Indacaterol Maleate,VA,2,20
2015,Roflumilast,VA,2,516
2015,Aclidinium Bromide,VT,1,173
2015,Albuterol Sulfate/Ipratropium Bromide,VT,1,2153
2015,Arformoterol Tartrate,VT,1,56
2015,Formoterol Fumarate,VT,1,62
2015,Indacaterol Maleate,VT,1,20
2015,Roflumilast,VT,1,126
2015,Aclidinium Bromide,VT,2,88
2015,Albuterol Sulfate/Ipratropium Bromide,VT,2,2445
2015,Arformoterol Tartrate,VT,2,88
2015,Formoterol Fumarate,VT,2,60
2015,Roflumilast,VT,2,117
2015,Aclidinium Bromide,WA,1,3163
2015,Albuterol Sulfate/Ipratropium Bromide,WA,1,12269
2015,Arformoterol Tartrate,WA,1,70
2015,Formoterol Fumarate,WA,1,449
2015,Indacaterol Maleate,WA,1,30
2015,Roflumilast,WA,1,261
2015,Aclidinium Bromide,WA,2,3344
2015,Albuterol Sulfate/Ipratropium Bromide,WA,2,12647
2015,Arformoterol Tartrate,WA,2,124
2015,Formoterol Fumarate,WA,2,590
2015,Indacaterol Maleate,WA,2,30
2015,Roflumilast,WA,2,385
2015,Aclidinium Bromide,WI,1,371
2015,Albuterol Sulfate/Ipratropium Bromide,WI,1,21519
2015,Arformoterol Tartrate,WI,1,513
2015,Formoterol Fumarate,WI,1,886
2015,Indacaterol Maleate,WI,1,10
2015,Roflumilast,WI,1,922
2015,Aclidinium Bromide,WI,2,360
2015,Albuterol Sulfate/Ipratropium Bromide,WI,2,20623
2015,Arformoterol Tartrate,WI,2,493
2015,Formoterol Fumarate,WI,2,844
2015,Roflumilast,WI,2,937
2015,Aclidinium Bromide,WV,1,468
2015,Albuterol Sulfate/Ipratropium Bromide,WV,1,8154
2015,Arformoterol Tartrate,WV,1,464
2015,Formoterol Fumarate,WV,1,231
2015,Roflumilast,WV,1,511
2015,Aclidinium Bromide,WV,2,407
2015,Albuterol Sulfate/Ipratropium Bromide,WV,2,8365
2015,Arformoterol Tartrate,WV,2,376
2015,Formoterol Fumarate,WV,2,200
2015,Roflumilast,WV,2,514
2015,Aclidinium Bromide,WY,1,20
2015,Albuterol Sulfate/Ipratropium Bromide,WY,1,1037
2015,Arformoterol Tartrate,WY,1,228
2015,Formoterol Fumarate,WY,1,70
2015,Roflumilast,WY,1,20
2015,Aclidinium Bromide,WY,2,60
2015,Albuterol Sulfate/Ipratropium Bromide,WY,2,974
2015,Arformoterol Tartrate,WY,2,156
2015,Formoterol Fumarate,WY,2,56
2015,Roflumilast,WY,2,20
