year,gennme,state,halfyear,suppression,totalRX
2015,Arformoterol Tartrate,OR,2,T,0
2015,Arformoterol Tartrate,OR,2,F,164
2015,Formoterol Fumarate,OR,2,T,0
2015,Formoterol Fumarate,OR,2,F,210
2015,Indacaterol Maleate,OR,2,T,0
2015,Roflumilast,OR,2,T,0
2015,Roflumilast,OR,2,F,153
2015,Aclidinium Bromide,PA,1,F,2792
2015,Aclidinium Bromide,PA,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,PA,1,F,21534
2015,Albuterol Sulfate/Ipratropium Bromide,PA,1,T,0
2015,Arformoterol Tartrate,PA,1,F,555
2015,Formoterol Fumarate,PA,1,F,346
2015,Formoterol Fumarate,PA,1,T,0
2015,Indacaterol Maleate,PA,1,T,0
2015,Roflumilast,PA,1,T,0
2015,Roflumilast,PA,1,F,1452
2015,Aclidinium Bromide,PA,2,T,0
2015,Aclidinium Bromide,PA,2,F,3094
2015,Albuterol Sulfate/Ipratropium Bromide,PA,2,F,25023
2015,Albuterol Sulfate/Ipratropium Bromide,PA,2,T,0
2015,Arformoterol Tartrate,PA,2,F,528
2015,Formoterol Fumarate,PA,2,F,358
2015,Roflumilast,PA,2,F,1533
2015,Roflumilast,PA,2,T,0
2015,Aclidinium Bromide,RI,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,RI,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,RI,1,F,264
2015,Formoterol Fumarate,RI,1,T,0
2015,Roflumilast,RI,1,T,0
2015,Aclidinium Bromide,RI,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,RI,2,F,139
2015,Albuterol Sulfate/Ipratropium Bromide,RI,2,T,0
2015,Formoterol Fumarate,RI,2,T,0
2015,Roflumilast,RI,2,T,0
2015,Aclidinium Bromide,SC,1,T,0
2015,Aclidinium Bromide,SC,1,F,743
2015,Albuterol Sulfate/Ipratropium Bromide,SC,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,SC,1,F,4990
2015,Arformoterol Tartrate,SC,1,T,0
2015,Arformoterol Tartrate,SC,1,F,31
2015,Formoterol Fumarate,SC,1,F,66
2015,Formoterol Fumarate,SC,1,T,0
2015,Indacaterol Maleate,SC,1,T,0
2015,Roflumilast,SC,1,F,204
2015,Roflumilast,SC,1,T,0
2015,Aclidinium Bromide,SC,2,F,972
2015,Aclidinium Bromide,SC,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,SC,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,SC,2,F,4728
2015,Arformoterol Tartrate,SC,2,T,0
2015,Arformoterol Tartrate,SC,2,F,70
2015,Formoterol Fumarate,SC,2,T,0
2015,Formoterol Fumarate,SC,2,F,75
2015,Indacaterol Maleate,SC,2,T,0
2015,Roflumilast,SC,2,T,0
2015,Roflumilast,SC,2,F,199
2015,Aclidinium Bromide,SD,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,SD,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,SD,1,F,1544
2015,Arformoterol Tartrate,SD,1,F,225
2015,Formoterol Fumarate,SD,1,T,0
2015,Roflumilast,SD,1,F,32
2015,Aclidinium Bromide,SD,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,SD,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,SD,2,F,1796
2015,Arformoterol Tartrate,SD,2,F,317
2015,Formoterol Fumarate,SD,2,T,0
2015,Roflumilast,SD,2,T,0
2015,Roflumilast,SD,2,F,12
2015,Aclidinium Bromide,TN,1,F,148
2015,Albuterol Sulfate/Ipratropium Bromide,TN,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,TN,1,F,16351
2015,Arformoterol Tartrate,TN,1,F,1674
2015,Arformoterol Tartrate,TN,1,T,0
2015,Formoterol Fumarate,TN,1,F,1064
2015,Formoterol Fumarate,TN,1,T,0
2015,Indacaterol Maleate,TN,1,T,0
2015,Roflumilast,TN,1,T,0
2015,Roflumilast,TN,1,F,334
2015,Aclidinium Bromide,TN,2,T,0
2015,Aclidinium Bromide,TN,2,F,81
2015,Albuterol Sulfate/Ipratropium Bromide,TN,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,TN,2,F,18294
2015,Arformoterol Tartrate,TN,2,F,2148
2015,Arformoterol Tartrate,TN,2,T,0
2015,Formoterol Fumarate,TN,2,F,1296
2015,Formoterol Fumarate,TN,2,T,0
2015,Indacaterol Maleate,TN,2,T,0
2015,Roflumilast,TN,2,F,338
2015,Roflumilast,TN,2,T,0
2015,Aclidinium Bromide,TX,1,T,0
2015,Aclidinium Bromide,TX,1,F,747
2015,Albuterol Sulfate/Ipratropium Bromide,TX,1,F,21648
2015,Albuterol Sulfate/Ipratropium Bromide,TX,1,T,0
2015,Arformoterol Tartrate,TX,1,F,207
2015,Formoterol Fumarate,TX,1,F,591
2015,Formoterol Fumarate,TX,1,T,0
2015,Indacaterol Maleate,TX,1,T,0
2015,Roflumilast,TX,1,T,0
2015,Roflumilast,TX,1,F,1827
2015,Aclidinium Bromide,TX,2,F,518
2015,Aclidinium Bromide,TX,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,TX,2,F,19505
2015,Albuterol Sulfate/Ipratropium Bromide,TX,2,T,0
2015,Arformoterol Tartrate,TX,2,F,115
2015,Formoterol Fumarate,TX,2,F,521
2015,Indacaterol Maleate,TX,2,T,0
2015,Roflumilast,TX,2,T,0
2015,Roflumilast,TX,2,F,1766
2015,Aclidinium Bromide,UT,1,F,671
2015,Aclidinium Bromide,UT,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,UT,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,UT,1,F,1971
2015,Arformoterol Tartrate,UT,1,T,0
2015,Arformoterol Tartrate,UT,1,F,115
2015,Formoterol Fumarate,UT,1,T,0
2015,Formoterol Fumarate,UT,1,F,14
2015,Roflumilast,UT,1,F,232
2015,Roflumilast,UT,1,T,0
2015,Aclidinium Bromide,UT,2,T,0
2015,Aclidinium Bromide,UT,2,F,537
2015,Albuterol Sulfate/Ipratropium Bromide,UT,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,UT,2,F,1771
2015,Arformoterol Tartrate,UT,2,T,0
2015,Arformoterol Tartrate,UT,2,F,121
2015,Formoterol Fumarate,UT,2,T,0
2015,Formoterol Fumarate,UT,2,F,13
2015,Roflumilast,UT,2,T,0
2015,Roflumilast,UT,2,F,190
2015,Aclidinium Bromide,VA,1,F,1357
2015,Aclidinium Bromide,VA,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,VA,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,VA,1,F,15447
2015,Arformoterol Tartrate,VA,1,T,0
2015,Arformoterol Tartrate,VA,1,F,1007
2015,Formoterol Fumarate,VA,1,T,0
2015,Formoterol Fumarate,VA,1,F,555
2015,Indacaterol Maleate,VA,1,T,0
2015,Roflumilast,VA,1,F,520
2015,Roflumilast,VA,1,T,0
2015,Aclidinium Bromide,VA,2,F,1225
2015,Aclidinium Bromide,VA,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,VA,2,F,15794
2015,Albuterol Sulfate/Ipratropium Bromide,VA,2,T,0
2015,Arformoterol Tartrate,VA,2,F,990
2015,Arformoterol Tartrate,VA,2,T,0
2015,Formoterol Fumarate,VA,2,T,0
2015,Formoterol Fumarate,VA,2,F,614
2015,Indacaterol Maleate,VA,2,T,0
2015,Roflumilast,VA,2,T,0
2015,Roflumilast,VA,2,F,446
2015,Aclidinium Bromide,VT,1,T,0
2015,Aclidinium Bromide,VT,1,F,163
2015,Albuterol Sulfate/Ipratropium Bromide,VT,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,VT,1,F,1993
2015,Arformoterol Tartrate,VT,1,F,46
2015,Arformoterol Tartrate,VT,1,T,0
2015,Formoterol Fumarate,VT,1,T,0
2015,Formoterol Fumarate,VT,1,F,52
2015,Indacaterol Maleate,VT,1,T,0
2015,Roflumilast,VT,1,F,106
2015,Roflumilast,VT,1,T,0
2015,Aclidinium Bromide,VT,2,T,0
2015,Aclidinium Bromide,VT,2,F,58
2015,Albuterol Sulfate/Ipratropium Bromide,VT,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,VT,2,F,2385
2015,Arformoterol Tartrate,VT,2,F,88
2015,Formoterol Fumarate,VT,2,T,0
2015,Formoterol Fumarate,VT,2,F,30
2015,Roflumilast,VT,2,T,0
2015,Roflumilast,VT,2,F,67
2015,Aclidinium Bromide,WA,1,F,3143
2015,Aclidinium Bromide,WA,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,WA,1,F,11969
2015,Albuterol Sulfate/Ipratropium Bromide,WA,1,T,0
2015,Arformoterol Tartrate,WA,1,T,0
2015,Formoterol Fumarate,WA,1,T,0
2015,Formoterol Fumarate,WA,1,F,339
2015,Indacaterol Maleate,WA,1,T,0
2015,Roflumilast,WA,1,F,231
2015,Roflumilast,WA,1,T,0
2015,Aclidinium Bromide,WA,2,F,3324
2015,Aclidinium Bromide,WA,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,WA,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,WA,2,F,12397
2015,Arformoterol Tartrate,WA,2,T,0
2015,Arformoterol Tartrate,WA,2,F,84
2015,Formoterol Fumarate,WA,2,T,0
2015,Formoterol Fumarate,WA,2,F,490
2015,Indacaterol Maleate,WA,2,T,0
2015,Roflumilast,WA,2,T,0
2015,Roflumilast,WA,2,F,285
2015,Aclidinium Bromide,WI,1,T,0
2015,Aclidinium Bromide,WI,1,F,331
2015,Albuterol Sulfate/Ipratropium Bromide,WI,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,WI,1,F,21209
2015,Arformoterol Tartrate,WI,1,F,503
2015,Arformoterol Tartrate,WI,1,T,0
2015,Formoterol Fumarate,WI,1,F,846
2015,Formoterol Fumarate,WI,1,T,0
2015,Indacaterol Maleate,WI,1,T,0
2015,Roflumilast,WI,1,T,0
2015,Roflumilast,WI,1,F,872
2015,Aclidinium Bromide,WI,2,T,0
2015,Aclidinium Bromide,WI,2,F,290
2015,Albuterol Sulfate/Ipratropium Bromide,WI,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,WI,2,F,20453
2015,Arformoterol Tartrate,WI,2,F,493
2015,Formoterol Fumarate,WI,2,F,814
2015,Formoterol Fumarate,WI,2,T,0
2015,Roflumilast,WI,2,T,0
2015,Roflumilast,WI,2,F,857
2015,Aclidinium Bromide,WV,1,T,0
2015,Aclidinium Bromide,WV,1,F,438
2015,Albuterol Sulfate/Ipratropium Bromide,WV,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,WV,1,F,7934
2015,Arformoterol Tartrate,WV,1,T,0
2015,Arformoterol Tartrate,WV,1,F,444
2015,Formoterol Fumarate,WV,1,T,0
2015,Formoterol Fumarate,WV,1,F,191
2015,Roflumilast,WV,1,T,0
2015,Roflumilast,WV,1,F,461
2015,Aclidinium Bromide,WV,2,T,0
2015,Aclidinium Bromide,WV,2,F,327
2015,Albuterol Sulfate/Ipratropium Bromide,WV,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,WV,2,F,8095
2015,Arformoterol Tartrate,WV,2,T,0
2015,Arformoterol Tartrate,WV,2,F,346
2015,Formoterol Fumarate,WV,2,F,160
2015,Formoterol Fumarate,WV,2,T,0
2015,Roflumilast,WV,2,T,0
2015,Roflumilast,WV,2,F,444
2015,Aclidinium Bromide,WY,1,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,WY,1,F,947
2015,Albuterol Sulfate/Ipratropium Bromide,WY,1,T,0
2015,Arformoterol Tartrate,WY,1,F,218
2015,Arformoterol Tartrate,WY,1,T,0
2015,Formoterol Fumarate,WY,1,T,0
2015,Formoterol Fumarate,WY,1,F,50
2015,Roflumilast,WY,1,T,0
2015,Aclidinium Bromide,WY,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,WY,2,T,0
2015,Albuterol Sulfate/Ipratropium Bromide,WY,2,F,784
2015,Arformoterol Tartrate,WY,2,T,0
2015,Arformoterol Tartrate,WY,2,F,146
2015,Formoterol Fumarate,WY,2,T,0
2015,Formoterol Fumarate,WY,2,F,36
2015,Roflumilast,WY,2,T,0
2016,Aclidinium Bromide,AK,1,T,0
2016,Aclidinium Bromide,AK,1,F,18
2016,Albuterol Sulfate/Ipratropium Bromide,AK,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,AK,1,F,1878
2016,Arformoterol Tartrate,AK,1,T,0
2016,Formoterol Fumarate,AK,1,T,0
2016,Formoterol Fumarate,AK,1,F,18
2016,Indacaterol Maleate,AK,1,T,0
2016,Roflumilast,AK,1,F,73
2016,Roflumilast,AK,1,T,0
2016,Aclidinium Bromide,AK,2,F,25
2016,Aclidinium Bromide,AK,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,AK,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,AK,2,F,2135
2016,Arformoterol Tartrate,AK,2,T,0
2016,Formoterol Fumarate,AK,2,T,0
2016,Formoterol Fumarate,AK,2,F,35
2016,Indacaterol Maleate,AK,2,T,0
2016,Roflumilast,AK,2,F,100
2016,Roflumilast,AK,2,T,0
2016,Aclidinium Bromide,AL,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,AL,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,AL,1,F,11043
2016,Arformoterol Tartrate,AL,1,F,1213
2016,Formoterol Fumarate,AL,1,F,519
2016,Formoterol Fumarate,AL,1,T,0
2016,Roflumilast,AL,1,F,816
2016,Roflumilast,AL,1,T,0
2016,Aclidinium Bromide,AL,2,T,0
2016,Aclidinium Bromide,AL,2,F,15
2016,Albuterol Sulfate/Ipratropium Bromide,AL,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,AL,2,F,9920
2016,Arformoterol Tartrate,AL,2,T,0
2016,Arformoterol Tartrate,AL,2,F,1370
2016,Formoterol Fumarate,AL,2,T,0
2016,Formoterol Fumarate,AL,2,F,270
2016,Roflumilast,AL,2,F,754
2016,Roflumilast,AL,2,T,0
2016,Aclidinium Bromide,AR,1,F,189
2016,Aclidinium Bromide,AR,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,AR,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,AR,1,F,2764
2016,Arformoterol Tartrate,AR,1,F,81
2016,Formoterol Fumarate,AR,1,T,0
2016,Formoterol Fumarate,AR,1,F,15
2016,Indacaterol Maleate,AR,1,T,0
2016,Roflumilast,AR,1,F,108
2016,Roflumilast,AR,1,T,0
2016,Aclidinium Bromide,AR,2,F,155
2016,Aclidinium Bromide,AR,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,AR,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,AR,2,F,2568
2016,Arformoterol Tartrate,AR,2,F,46
2016,Arformoterol Tartrate,AR,2,T,0
2016,Formoterol Fumarate,AR,2,T,0
2016,Roflumilast,AR,2,F,94
2016,Roflumilast,AR,2,T,0
2016,Aclidinium Bromide,AZ,1,F,1082
2016,Aclidinium Bromide,AZ,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,AZ,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,AZ,1,F,15635
2016,Arformoterol Tartrate,AZ,1,F,352
2016,Formoterol Fumarate,AZ,1,F,279
2016,Formoterol Fumarate,AZ,1,T,0
2016,Indacaterol Maleate,AZ,1,F,49
2016,Roflumilast,AZ,1,F,302
2016,Roflumilast,AZ,1,T,0
2016,Aclidinium Bromide,AZ,2,T,0
2016,Aclidinium Bromide,AZ,2,F,274
2016,Albuterol Sulfate/Ipratropium Bromide,AZ,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,AZ,2,F,11653
2016,Arformoterol Tartrate,AZ,2,T,0
2016,Arformoterol Tartrate,AZ,2,F,338
2016,Formoterol Fumarate,AZ,2,T,0
2016,Formoterol Fumarate,AZ,2,F,174
2016,Indacaterol Maleate,AZ,2,F,55
2016,Roflumilast,AZ,2,F,277
2016,Roflumilast,AZ,2,T,0
2016,Aclidinium Bromide,CA,1,F,6997
2016,Aclidinium Bromide,CA,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,CA,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,CA,1,F,57805
2016,Arformoterol Tartrate,CA,1,F,390
2016,Formoterol Fumarate,CA,1,F,533
2016,Formoterol Fumarate,CA,1,T,0
2016,Indacaterol Maleate,CA,1,T,0
2016,Roflumilast,CA,1,F,1254
2016,Roflumilast,CA,1,T,0
2016,Aclidinium Bromide,CA,2,T,0
2016,Aclidinium Bromide,CA,2,F,6582
2016,Albuterol Sulfate/Ipratropium Bromide,CA,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,CA,2,F,56430
2016,Arformoterol Tartrate,CA,2,F,465
2016,Formoterol Fumarate,CA,2,T,0
2016,Formoterol Fumarate,CA,2,F,302
2016,Indacaterol Maleate,CA,2,T,0
2016,Roflumilast,CA,2,F,1329
2016,Roflumilast,CA,2,T,0
2016,Aclidinium Bromide,CO,1,T,0
2016,Aclidinium Bromide,CO,1,F,94
2016,Albuterol Sulfate/Ipratropium Bromide,CO,1,F,11243
2016,Albuterol Sulfate/Ipratropium Bromide,CO,1,T,0
2016,Arformoterol Tartrate,CO,1,T,0
2016,Arformoterol Tartrate,CO,1,F,61
2016,Formoterol Fumarate,CO,1,T,0
2016,Formoterol Fumarate,CO,1,F,95
2016,Indacaterol Maleate,CO,1,T,0
2016,Roflumilast,CO,1,T,0
2016,Roflumilast,CO,1,F,203
2016,Aclidinium Bromide,CO,2,T,0
2016,Aclidinium Bromide,CO,2,F,74
2016,Albuterol Sulfate/Ipratropium Bromide,CO,2,F,8522
2016,Albuterol Sulfate/Ipratropium Bromide,CO,2,T,0
2016,Arformoterol Tartrate,CO,2,T,0
2016,Arformoterol Tartrate,CO,2,F,59
2016,Formoterol Fumarate,CO,2,T,0
2016,Formoterol Fumarate,CO,2,F,71
2016,Indacaterol Maleate,CO,2,T,0
2016,Roflumilast,CO,2,F,184
2016,Roflumilast,CO,2,T,0
2016,Aclidinium Bromide,CT,1,T,0
2016,Aclidinium Bromide,CT,1,F,362
2016,Albuterol Sulfate/Ipratropium Bromide,CT,1,F,14248
2016,Albuterol Sulfate/Ipratropium Bromide,CT,1,T,0
2016,Arformoterol Tartrate,CT,1,F,752
2016,Formoterol Fumarate,CT,1,F,329
2016,Indacaterol Maleate,CT,1,T,0
2016,Roflumilast,CT,1,F,583
2016,Roflumilast,CT,1,T,0
2016,Aclidinium Bromide,CT,2,T,0
2016,Aclidinium Bromide,CT,2,F,311
2016,Albuterol Sulfate/Ipratropium Bromide,CT,2,F,10255
2016,Albuterol Sulfate/Ipratropium Bromide,CT,2,T,0
2016,Arformoterol Tartrate,CT,2,F,726
2016,Formoterol Fumarate,CT,2,T,0
2016,Formoterol Fumarate,CT,2,F,335
2016,Indacaterol Maleate,CT,2,T,0
2016,Roflumilast,CT,2,F,588
2016,Roflumilast,CT,2,T,0
2016,Aclidinium Bromide,DC,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DC,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DC,1,F,1874
2016,Arformoterol Tartrate,DC,1,T,0
2016,Formoterol Fumarate,DC,1,F,237
2016,Formoterol Fumarate,DC,1,T,0
2016,Roflumilast,DC,1,T,0
2016,Aclidinium Bromide,DC,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DC,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DC,2,F,1764
2016,Arformoterol Tartrate,DC,2,T,0
2016,Formoterol Fumarate,DC,2,T,0
2016,Roflumilast,DC,2,T,0
2016,Aclidinium Bromide,DE,1,T,0
2016,Aclidinium Bromide,DE,1,F,21
2016,Albuterol Sulfate/Ipratropium Bromide,DE,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DE,1,F,1985
2016,Arformoterol Tartrate,DE,1,T,0
2016,Formoterol Fumarate,DE,1,T,0
2016,Formoterol Fumarate,DE,1,F,14
2016,Roflumilast,DE,1,F,80
2016,Roflumilast,DE,1,T,0
2016,Aclidinium Bromide,DE,2,T,0
2016,Aclidinium Bromide,DE,2,F,40
2016,Albuterol Sulfate/Ipratropium Bromide,DE,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,DE,2,F,2166
2016,Arformoterol Tartrate,DE,2,T,0
2016,Formoterol Fumarate,DE,2,T,0
2016,Roflumilast,DE,2,F,87
2016,Roflumilast,DE,2,T,0
2016,Aclidinium Bromide,FL,1,T,0
2016,Aclidinium Bromide,FL,1,F,120
2016,Albuterol Sulfate/Ipratropium Bromide,FL,1,F,16300
2016,Albuterol Sulfate/Ipratropium Bromide,FL,1,T,0
2016,Arformoterol Tartrate,FL,1,T,0
2016,Arformoterol Tartrate,FL,1,F,265
2016,Formoterol Fumarate,FL,1,T,0
2016,Formoterol Fumarate,FL,1,F,134
2016,Roflumilast,FL,1,F,2467
2016,Roflumilast,FL,1,T,0
2016,Aclidinium Bromide,FL,2,T,0
2016,Aclidinium Bromide,FL,2,F,111
2016,Albuterol Sulfate/Ipratropium Bromide,FL,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,FL,2,F,16980
2016,Arformoterol Tartrate,FL,2,T,0
2016,Arformoterol Tartrate,FL,2,F,228
2016,Formoterol Fumarate,FL,2,T,0
2016,Formoterol Fumarate,FL,2,F,86
2016,Roflumilast,FL,2,F,2418
2016,Roflumilast,FL,2,T,0
2016,Aclidinium Bromide,GA,1,T,0
2016,Aclidinium Bromide,GA,1,F,524
2016,Albuterol Sulfate/Ipratropium Bromide,GA,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,GA,1,F,13528
2016,Arformoterol Tartrate,GA,1,F,222
2016,Formoterol Fumarate,GA,1,F,163
2016,Formoterol Fumarate,GA,1,T,0
2016,Indacaterol Maleate,GA,1,T,0
2016,Roflumilast,GA,1,F,569
2016,Roflumilast,GA,1,T,0
2016,Aclidinium Bromide,GA,2,T,0
2016,Aclidinium Bromide,GA,2,F,566
2016,Albuterol Sulfate/Ipratropium Bromide,GA,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,GA,2,F,14093
2016,Arformoterol Tartrate,GA,2,F,312
2016,Formoterol Fumarate,GA,2,T,0
2016,Formoterol Fumarate,GA,2,F,48
2016,Indacaterol Maleate,GA,2,T,0
2016,Roflumilast,GA,2,T,0
2016,Roflumilast,GA,2,F,614
2016,Aclidinium Bromide,HI,1,T,0
2016,Aclidinium Bromide,HI,1,F,83
2016,Albuterol Sulfate/Ipratropium Bromide,HI,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,HI,1,F,2213
2016,Arformoterol Tartrate,HI,1,T,0
2016,Formoterol Fumarate,HI,1,T,0
2016,Formoterol Fumarate,HI,1,F,16
2016,Indacaterol Maleate,HI,1,T,0
2016,Roflumilast,HI,1,T,0
2016,Aclidinium Bromide,HI,2,T,0
2016,Aclidinium Bromide,HI,2,F,57
2016,Albuterol Sulfate/Ipratropium Bromide,HI,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,HI,2,F,2577
2016,Arformoterol Tartrate,HI,2,T,0
2016,Formoterol Fumarate,HI,2,T,0
2016,Indacaterol Maleate,HI,2,T,0
2016,Roflumilast,HI,2,T,0
2016,Roflumilast,HI,2,F,18
2016,Aclidinium Bromide,IA,1,T,0
2016,Aclidinium Bromide,IA,1,F,126
2016,Albuterol Sulfate/Ipratropium Bromide,IA,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IA,1,F,9685
2016,Arformoterol Tartrate,IA,1,F,510
2016,Formoterol Fumarate,IA,1,F,171
2016,Formoterol Fumarate,IA,1,T,0
2016,Roflumilast,IA,1,F,394
2016,Roflumilast,IA,1,T,0
2016,Aclidinium Bromide,IA,2,T,0
2016,Aclidinium Bromide,IA,2,F,54
2016,Albuterol Sulfate/Ipratropium Bromide,IA,2,F,7976
2016,Albuterol Sulfate/Ipratropium Bromide,IA,2,T,0
2016,Arformoterol Tartrate,IA,2,F,441
2016,Arformoterol Tartrate,IA,2,T,0
2016,Formoterol Fumarate,IA,2,T,0
2016,Formoterol Fumarate,IA,2,F,15
2016,Roflumilast,IA,2,F,280
2016,Roflumilast,IA,2,T,0
2016,Aclidinium Bromide,ID,1,F,15
2016,Aclidinium Bromide,ID,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,ID,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,ID,1,F,3655
2016,Arformoterol Tartrate,ID,1,F,452
2016,Formoterol Fumarate,ID,1,F,287
2016,Formoterol Fumarate,ID,1,T,0
2016,Roflumilast,ID,1,F,94
2016,Roflumilast,ID,1,T,0
2016,Aclidinium Bromide,ID,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,ID,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,ID,2,F,3379
2016,Arformoterol Tartrate,ID,2,F,404
2016,Formoterol Fumarate,ID,2,T,0
2016,Formoterol Fumarate,ID,2,F,146
2016,Roflumilast,ID,2,F,91
2016,Roflumilast,ID,2,T,0
2016,Aclidinium Bromide,IL,1,F,7342
2016,Aclidinium Bromide,IL,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IL,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IL,1,F,32125
2016,Arformoterol Tartrate,IL,1,F,1629
2016,Arformoterol Tartrate,IL,1,T,0
2016,Formoterol Fumarate,IL,1,F,778
2016,Formoterol Fumarate,IL,1,T,0
2016,Indacaterol Maleate,IL,1,T,0
2016,Roflumilast,IL,1,F,478
2016,Roflumilast,IL,1,T,0
2016,Aclidinium Bromide,IL,2,F,6384
2016,Aclidinium Bromide,IL,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IL,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IL,2,F,30403
2016,Arformoterol Tartrate,IL,2,F,2048
2016,Formoterol Fumarate,IL,2,T,0
2016,Formoterol Fumarate,IL,2,F,521
2016,Indacaterol Maleate,IL,2,T,0
2016,Roflumilast,IL,2,F,503
2016,Roflumilast,IL,2,T,0
2016,Aclidinium Bromide,IN,1,T,0
2016,Aclidinium Bromide,IN,1,F,680
2016,Albuterol Sulfate/Ipratropium Bromide,IN,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IN,1,F,26274
2016,Arformoterol Tartrate,IN,1,F,1455
2016,Formoterol Fumarate,IN,1,F,695
2016,Formoterol Fumarate,IN,1,T,0
2016,Indacaterol Maleate,IN,1,T,0
2016,Roflumilast,IN,1,F,1176
2016,Roflumilast,IN,1,T,0
2016,Aclidinium Bromide,IN,2,F,579
2016,Aclidinium Bromide,IN,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IN,2,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,IN,2,F,24248
2016,Arformoterol Tartrate,IN,2,F,1531
2016,Formoterol Fumarate,IN,2,T,0
2016,Formoterol Fumarate,IN,2,F,404
2016,Roflumilast,IN,2,F,1223
2016,Roflumilast,IN,2,T,0
2016,Aclidinium Bromide,KS,1,T,0
2016,Aclidinium Bromide,KS,1,F,137
2016,Albuterol Sulfate/Ipratropium Bromide,KS,1,T,0
2016,Albuterol Sulfate/Ipratropium Bromide,KS,1,F,4806
2016,Arformoterol Tartrate,KS,1,T,0
2016,Arformoterol Tartrate,KS,1,F,577
2016,Formoterol Fumarate,KS,1,T,0
2016,Formoterol Fumarate,KS,1,F,126
2016,Roflumilast,KS,1,F,383
2016,Roflumilast,KS,1,T,0
